run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,success,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,0,has_close_elements,1,0.8,0.8,0.0,20.547,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,1,separate_paren_groups,1,0.8,0.6,0.2,17.098,1,1,0
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,2,truncate_number,1,0.5,0.5,0.0,10.366,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,3,below_zero,1,0.6,0.6,0.0,16.2,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,4,mean_absolute_deviation,1,0.8,0.2,0.6,13.96,1,1,0
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,5,intersperse,1,0.8,0.8,0.0,11.852,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,6,parse_nested_parens,0,0.6,0.6,0.0,13.036,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,7,filter_by_substring,1,0.6,0.5,0.1,15.873,1,1,0
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,8,sum_product,0,0.6,0.6,0.0,16.271,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,9,rolling_max,1,0.6,0.5,0.1,12.15,1,1,0
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,10,make_palindrome,1,0.8,0.8,0.0,16.669,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,11,string_xor,1,0.6,0.6,0.0,14.088,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,12,longest,1,0.5,0.5,0.0,9.583,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,13,greatest_common_divisor,1,0.5,0.5,0.0,10.057,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,14,all_prefixes,1,0.8,0.6,0.2,10.749,1,1,0
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,15,string_sequence,1,0.5,0.5,0.0,10.402,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,16,count_distinct_characters,1,0.2,0.2,0.0,3.708,0,0,0
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,17,parse_music,0,0.6,0.6,0.0,10.276,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,18,how_many_times,1,0.5,0.5,0.0,13.877,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,19,sort_numbers,1,0.8,0.6,0.2,22.504,1,1,0
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,20,find_closest_elements,1,0.8,0.8,0.0,20.471,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,21,rescale_to_unit,1,0.5,0.5,0.0,12.12,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,22,filter_integers,1,0.5,0.5,0.0,9.625,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,23,strlen,1,0.5,0.0,0.5,7.453,1,1,0
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,24,largest_divisor,1,0.6,0.6,0.0,10.823,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,25,factorize,1,0.6,0.6,0.0,19.398,1,0,1
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,26,remove_duplicates,0,0.8,0.5,0.3,8.569,1,1,0
20260404_194806,phase3-mon-t0.3-th0.4-r2,with_monitoring,0.3,0.4,27,flip_case,1,0.5,0.0,0.5,7.854,1,1,0
