run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,success,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,0,has_close_elements,1,0.8,0.8,0.0,20.365,1,0,1
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,1,separate_paren_groups,0,0.8,0.8,0.0,17.942,1,0,1
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,2,truncate_number,1,0.5,0.5,0.0,3.918,0,0,0
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,3,below_zero,1,0.6,0.6,0.0,16.193,1,0,1
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,4,mean_absolute_deviation,1,0.8,0.2,0.6,14.086,1,1,0
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,5,intersperse,1,0.6,0.6,0.0,14.993,1,0,1
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,6,parse_nested_parens,0,0.6,0.6,0.0,16.181,1,0,1
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,7,filter_by_substring,1,0.6,0.5,0.1,15.825,1,1,0
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,8,sum_product,1,0.5,0.5,0.0,4.348,0,0,0
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,9,rolling_max,1,0.5,0.5,0.0,4.907,0,0,0
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,10,make_palindrome,1,0.8,0.8,0.0,11.533,1,0,1
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,11,string_xor,1,0.6,0.6,0.0,13.857,1,0,1
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,12,longest,1,0.7,0.5,0.2,12.583,1,1,0
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,13,greatest_common_divisor,1,0.5,0.5,0.0,4.157,0,0,0
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,14,all_prefixes,1,0.8,0.6,0.2,10.345,1,1,0
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,15,string_sequence,1,0.5,0.5,0.0,4.405,0,0,0
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,16,count_distinct_characters,1,0.2,0.2,0.0,3.691,0,0,0
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,17,parse_music,0,0.7,0.6,0.1,17.898,1,1,0
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,18,how_many_times,1,0.6,0.6,0.0,12.944,1,0,1
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,19,sort_numbers,1,0.8,0.6,0.2,21.862,1,1,0
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,20,find_closest_elements,1,0.8,0.8,0.0,19.638,1,0,1
20260404_163911,phase3-mon-t0.0-th0.5-r2,with_monitoring,0.0,0.5,21,rescale_to_unit,1,0.5,0.5,0.0,4.189,0,0,0
