run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,success,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,0,has_close_elements,1,0.5,0.5,0.0,15.642,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,1,separate_paren_groups,0,0.8,0.8,0.0,18.068,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,2,truncate_number,1,0.5,0.5,0.0,10.542,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,3,below_zero,1,0.6,0.6,0.0,16.371,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,4,mean_absolute_deviation,1,0.8,0.2,0.6,14.111,1,1,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,5,intersperse,1,0.6,0.6,0.0,15.157,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,6,parse_nested_parens,1,0.8,0.8,0.0,14.294,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,7,filter_by_substring,1,0.6,0.5,0.1,16.039,1,1,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,8,sum_product,0,0.5,0.5,0.0,14.588,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,9,rolling_max,1,0.5,0.5,0.0,10.772,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,10,make_palindrome,0,0.8,0.7,0.1,16.932,1,1,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,11,string_xor,1,0.6,0.6,0.0,14.544,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,12,longest,1,0.7,0.5,0.2,12.864,1,1,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,13,greatest_common_divisor,1,0.0,0.0,0.0,3.668,0,0,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,14,all_prefixes,0,0.6,0.5,0.1,14.254,1,1,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,15,string_sequence,1,0.5,0.5,0.0,10.512,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,16,count_distinct_characters,1,0.2,0.2,0.0,4.183,0,0,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,17,parse_music,0,0.5,0.5,0.0,11.4,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,18,how_many_times,1,0.6,0.6,0.0,13.331,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,19,sort_numbers,0,0.6,0.6,0.0,21.133,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,20,find_closest_elements,1,0.8,0.8,0.0,16.145,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,21,rescale_to_unit,1,0.5,0.5,0.0,12.124,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,22,filter_integers,1,0.5,0.5,0.0,9.036,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,23,strlen,1,0.5,0.0,0.5,7.42,1,1,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,24,largest_divisor,0,0.6,0.5,0.1,10.779,1,1,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,25,factorize,0,0.6,0.6,0.0,19.109,1,0,1
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,26,remove_duplicates,0,0.8,0.6,0.2,9.165,1,1,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,27,flip_case,1,0.5,0.0,0.5,7.875,1,1,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,28,concatenate,1,0.5,0.2,0.3,7.643,1,1,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,29,filter_by_prefix,1,0.6,0.2,0.4,15.181,1,1,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,30,get_positive,1,0.6,0.5,0.1,8.804,1,1,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,31,is_prime,1,0.2,0.2,0.0,5.598,0,0,0
20260404_204510,phase3-mon-t0.7-th0.4-r2,with_monitoring,0.7,0.4,32,find_zero,0,0.8,0.8,0.0,16.54,1,0,1
