run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,success,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,0,has_close_elements,1,,0.8,0.0,3.551,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,1,separate_paren_groups,0,,0.8,0.0,4.013,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,2,truncate_number,1,,0.5,0.0,2.389,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,3,below_zero,1,,0.6,0.0,3.05,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,4,mean_absolute_deviation,1,,0.8,0.0,2.881,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,5,intersperse,1,,0.6,0.0,3.869,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,6,parse_nested_parens,0,,0.6,0.0,3.979,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,7,filter_by_substring,1,,0.6,0.0,3.102,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,8,sum_product,1,,0.5,0.0,3.023,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,9,rolling_max,1,,0.5,0.0,3.323,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,10,make_palindrome,1,,0.8,0.0,3.624,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,11,string_xor,1,,0.6,0.0,2.612,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,12,longest,0,,0.7,0.0,2.511,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,13,greatest_common_divisor,1,,0.5,0.0,2.804,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,14,all_prefixes,1,,0.8,0.0,3.158,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,15,string_sequence,1,,0.5,0.0,2.738,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,16,count_distinct_characters,1,,0.2,0.0,2.247,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,17,parse_music,0,,0.7,0.0,3.334,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,18,how_many_times,1,,0.6,0.0,3.04,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,19,sort_numbers,1,,0.8,0.0,3.952,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,20,find_closest_elements,1,,0.8,0.0,4.706,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,21,rescale_to_unit,1,,0.5,0.0,2.967,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,22,filter_integers,1,,0.5,0.0,2.575,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,23,strlen,1,,0.5,0.0,2.158,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,24,largest_divisor,0,,0.6,0.0,2.743,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,25,factorize,1,,0.6,0.0,3.68,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,26,remove_duplicates,0,,0.8,0.0,2.511,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,27,flip_case,1,,0.5,0.0,2.238,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,28,concatenate,1,,0.6,0.0,2.632,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,29,filter_by_prefix,1,,0.6,0.0,3.044,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,30,get_positive,1,,0.5,0.0,2.688,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,31,is_prime,1,,0.0,0.0,2.905,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,32,find_zero,0,,0.8,0.0,4.549,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,33,sort_third,0,,0.7,0.0,2.414,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,34,unique,1,,0.6,0.0,2.218,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,35,max_element,1,,0.5,0.0,2.138,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,36,fizz_buzz,0,,0.8,0.0,3.226,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,37,sort_even,0,,0.6,0.0,2.517,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,38,decode_cyclic,0,,0.8,0.0,5.013,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,39,prime_fib,0,,0.5,0.0,2.814,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,40,triples_sum_to_zero,0,,0.8,0.0,2.963,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,41,car_race_collision,0,,0.5,0.0,2.676,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,42,incr_list,1,,0.5,0.0,2.235,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,43,pairs_sum_to_zero,1,,0.5,0.0,2.794,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,44,change_base,1,,0.6,0.0,3.03,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,45,triangle_area,1,,0.5,0.0,2.672,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,46,fib4,0,,0.8,0.0,5.099,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,47,median,1,,0.5,0.0,3.356,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,48,is_palindrome,1,,0.5,0.0,2.721,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,49,modp,0,,0.8,0.0,2.599,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,50,decode_shift,0,,0.8,0.0,2.873,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,51,remove_vowels,1,,0.5,0.0,2.773,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,52,below_threshold,1,,0.5,0.0,2.441,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,53,add,1,,0.2,0.0,2.057,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,54,same_chars,0,,0.5,0.0,2.808,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,55,fib,1,,0.2,0.0,3.131,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,56,correct_bracketing,1,,0.7,0.0,3.487,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,57,monotonic,1,,0.8,0.0,3.098,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,58,common,1,,0.6,0.0,2.74,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,59,largest_prime_factor,1,,0.6,0.0,4.75,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,60,sum_to_n,1,,0.5,0.0,2.347,0,0,0
20260404_214253,phase3-baseline-t0.0-r3,baseline,0.0,0.6,61,correct_bracketing,1,,0.5,0.0,3.012,0,0,0
