run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,pass_at_1,pass_at_2,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted,from_planner_cache
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,0,has_close_elements,1,1,0.6,0.6,0.0,4.269,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,1,separate_paren_groups,1,1,0.0,0.0,0.0,2.221,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,2,truncate_number,1,1,0.6,0.6,0.0,3.999,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,3,below_zero,1,1,0.0,0.0,0.0,1.957,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,4,mean_absolute_deviation,1,1,0.0,0.0,0.0,2.39,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,5,intersperse,1,1,0.6,0.6,0.0,3.498,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,6,parse_nested_parens,1,1,0.9,0.6,0.3,11.865,1,1,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,7,filter_by_substring,1,1,0.0,0.0,0.0,1.978,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,8,sum_product,1,1,0.0,0.0,0.0,2.082,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,9,rolling_max,1,1,0.0,0.0,0.0,1.951,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,10,make_palindrome,0,0,0.7,0.7,0.0,14.052,1,0,1,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,11,string_xor,1,1,0.0,0.0,0.0,2.075,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,12,longest,1,1,0.6,0.6,0.0,3.043,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,13,greatest_common_divisor,1,1,0.0,0.0,0.0,1.997,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,14,all_prefixes,1,1,0.6,0.6,0.0,4.835,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,15,string_sequence,1,1,0.7,0.6,0.1,8.635,1,1,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,16,count_distinct_characters,1,1,0.0,0.0,0.0,1.831,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,17,parse_music,1,1,0.6,0.6,0.0,3.461,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,18,how_many_times,1,1,0.6,0.6,0.0,2.374,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,19,sort_numbers,1,1,0.9,0.9,0.0,12.277,1,0,1,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,20,find_closest_elements,1,1,0.6,0.6,0.0,3.323,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,21,rescale_to_unit,1,1,0.0,0.0,0.0,1.935,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,22,filter_integers,1,1,0.0,0.0,0.0,1.82,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,23,strlen,1,1,0.0,0.0,0.0,1.9,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,24,largest_divisor,1,1,0.6,0.6,0.0,4.249,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,25,factorize,1,1,0.6,0.6,0.0,4.975,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,26,remove_duplicates,0,0,0.0,0.0,0.0,1.956,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,27,flip_case,1,1,0.0,0.0,0.0,1.831,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,28,concatenate,1,1,0.0,0.0,0.0,1.814,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,29,filter_by_prefix,1,1,0.0,0.0,0.0,1.836,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,30,get_positive,1,1,0.0,0.0,0.0,1.906,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,31,is_prime,1,1,0.0,0.0,0.0,2.132,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,32,find_zero,0,0,0.9,0.6,0.3,24.955,1,1,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,33,sort_third,1,1,0.7,0.2,0.5,13.188,1,1,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,34,unique,1,1,0.6,0.6,0.0,3.17,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,35,max_element,1,1,0.0,0.0,0.0,1.934,0,0,0,1
20260508_012111,qwen_tau60,with_monitoring,0.0,0.6,36,fizz_buzz,1,1,0.9,0.9,0.0,13.641,1,0,1,1
