run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,success,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,0,has_close_elements,1,,0.8,0.0,3.536,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,1,separate_paren_groups,0,,0.8,0.0,4.034,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,2,truncate_number,1,,0.5,0.0,2.33,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,3,below_zero,1,,0.6,0.0,3.035,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,4,mean_absolute_deviation,1,,0.8,0.0,2.83,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,5,intersperse,1,,0.8,0.0,3.599,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,6,parse_nested_parens,1,,0.8,0.0,4.473,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,7,filter_by_substring,1,,0.6,0.0,3.111,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,8,sum_product,1,,0.6,0.0,3.599,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,9,rolling_max,1,,0.5,0.0,3.316,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,10,make_palindrome,0,,0.8,0.0,3.724,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,11,string_xor,1,,0.6,0.0,2.7,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,12,longest,0,,0.7,0.0,2.533,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,13,greatest_common_divisor,1,,0.5,0.0,2.813,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,14,all_prefixes,1,,0.8,0.0,3.172,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,15,string_sequence,1,,0.5,0.0,2.737,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,16,count_distinct_characters,1,,0.2,0.0,2.254,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,17,parse_music,0,,0.6,0.0,3.147,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,18,how_many_times,0,,0.8,0.0,4.366,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,19,sort_numbers,1,,0.8,0.0,3.637,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,20,find_closest_elements,0,,0.8,0.0,4.424,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,21,rescale_to_unit,1,,0.5,0.0,2.944,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,22,filter_integers,1,,0.5,0.0,2.58,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,23,strlen,1,,0.5,0.0,2.162,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,24,largest_divisor,1,,0.6,0.0,2.803,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,25,factorize,1,,0.6,0.0,3.686,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,26,remove_duplicates,0,,0.8,0.0,2.987,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,27,flip_case,1,,0.5,0.0,2.371,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,28,concatenate,1,,0.6,0.0,2.644,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,29,filter_by_prefix,1,,0.6,0.0,3.051,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,30,get_positive,1,,0.5,0.0,2.689,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,31,is_prime,1,,0.0,0.0,2.907,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,32,find_zero,0,,0.8,0.0,5.171,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,33,sort_third,0,,0.7,0.0,2.461,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,34,unique,1,,0.6,0.0,2.222,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,35,max_element,1,,0.5,0.0,2.136,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,36,fizz_buzz,0,,0.8,0.0,3.158,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,37,sort_even,0,,0.6,0.0,2.52,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,38,decode_cyclic,0,,0.8,0.0,5.011,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,39,prime_fib,0,,0.8,0.0,4.886,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,40,triples_sum_to_zero,0,,0.8,0.0,3.661,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,41,car_race_collision,0,,0.5,0.0,2.666,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,42,incr_list,1,,0.5,0.0,2.246,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,43,pairs_sum_to_zero,1,,0.5,0.0,2.799,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,44,change_base,1,,0.6,0.0,3.015,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,45,triangle_area,1,,0.5,0.0,2.573,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,46,fib4,0,,0.8,0.0,3.948,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,47,median,1,,0.5,0.0,2.955,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,48,is_palindrome,1,,0.5,0.0,2.631,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,49,modp,1,,0.5,0.0,2.754,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,50,decode_shift,0,,0.8,0.0,2.914,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,51,remove_vowels,1,,0.6,0.0,2.814,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,52,below_threshold,1,,0.5,0.0,2.433,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,53,add,1,,0.2,0.0,2.05,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,54,same_chars,0,,0.5,0.0,2.805,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,55,fib,1,,0.2,0.0,3.136,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,56,correct_bracketing,1,,0.7,0.0,3.481,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,57,monotonic,1,,0.6,0.0,3.016,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,58,common,1,,0.6,0.0,2.744,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,59,largest_prime_factor,1,,0.6,0.0,4.914,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,60,sum_to_n,1,,0.5,0.0,2.345,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,61,correct_bracketing,1,,0.5,0.0,2.963,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,62,derivative,1,,0.8,0.0,2.751,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,63,fibfib,1,,0.8,0.0,3.713,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,64,vowels_count,0,,0.8,0.0,4.174,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,65,circular_shift,0,,0.6,0.0,3.487,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,66,digitSum,1,,0.8,0.0,2.39,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,67,fruit_distribution,0,,0.8,0.0,2.873,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,68,pluck,0,,0.8,0.0,3.786,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,69,search,0,,0.7,0.0,3.416,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,70,strange_sort_list,0,,0.8,0.0,3.319,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,71,triangle_area,1,,0.5,0.0,4.311,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,72,will_it_fly,1,,0.8,0.0,3.108,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,73,smallest_change,0,,0.8,0.0,4.722,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,74,total_match,0,,0.8,0.0,2.835,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,75,is_multiply_prime,1,,0.8,0.0,4.176,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,76,is_simple_power,0,,0.8,0.0,2.666,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,77,iscube,0,,0.7,0.0,2.152,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,78,hex_key,0,,0.7,0.0,5.33,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,79,decimal_to_binary,1,,0.8,0.0,2.453,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,80,is_happy,0,,0.5,0.0,3.473,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,81,numerical_letter_grade,0,,0.6,0.0,7.193,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,82,prime_length,1,,0.5,0.0,3.497,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,83,starts_one_ends,0,,0.8,0.0,4.529,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,84,solve,0,,0.5,0.0,2.346,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,85,add,1,,0.6,0.0,3.032,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,86,anti_shuffle,0,,0.8,0.0,2.567,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,87,get_row,0,,0.7,0.0,4.453,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,88,sort_array,0,,0.8,0.0,2.844,0,0,0
20260404_214822,phase3-baseline-t0.3-r3,baseline,0.3,0.6,89,encrypt,0,,0.6,0.0,2.724,0,0,0
