run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,success,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,0,has_close_elements,1,0.6,0.6,0.0,5.18,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,1,separate_paren_groups,0,0.6,0.6,0.0,5.708,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,2,truncate_number,1,0.5,0.5,0.0,3.753,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,3,below_zero,1,0.6,0.6,0.0,5.04,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,4,mean_absolute_deviation,1,0.8,0.2,0.6,13.786,1,1,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,5,intersperse,1,0.6,0.6,0.0,5.428,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,6,parse_nested_parens,1,0.8,0.8,0.0,14.606,1,0,1
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,7,filter_by_substring,1,0.6,0.6,0.0,5.003,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,8,sum_product,1,0.6,0.6,0.0,5.362,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,9,rolling_max,1,0.6,0.6,0.0,4.831,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,10,make_palindrome,0,0.8,0.8,0.0,18.259,1,0,1
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,11,string_xor,1,0.5,0.5,0.0,4.196,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,12,longest,1,0.7,0.5,0.2,11.967,1,1,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,13,greatest_common_divisor,1,0.5,0.5,0.0,4.032,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,14,all_prefixes,1,0.6,0.6,0.0,5.022,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,15,string_sequence,1,0.5,0.5,0.0,4.364,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,16,count_distinct_characters,1,0.2,0.2,0.0,3.524,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,17,parse_music,1,0.5,0.5,0.0,6.083,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,18,how_many_times,1,0.6,0.6,0.0,5.095,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,19,sort_numbers,1,0.8,0.6,0.2,21.674,1,1,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,20,find_closest_elements,1,0.6,0.6,0.0,6.024,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,21,rescale_to_unit,1,0.5,0.5,0.0,4.12,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,22,filter_integers,1,0.5,0.5,0.0,3.909,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,23,strlen,1,0.5,0.5,0.0,3.432,0,0,0
20260405_003155,phase3-mon-t0.7-th0.6-r3,with_monitoring,0.7,0.6,24,largest_divisor,0,0.6,0.8,-0.2,3.98,0,0,0
