run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,pass_at_1,pass_at_2,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted,from_planner_cache,use_gate,use_fixer_context
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,41,car_race_collision,0,0,0.8,0.8,0.0,23.702,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,42,incr_list,1,1,0.9,0.0,0.9,4.035,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,43,pairs_sum_to_zero,1,1,0.9,0.6,0.3,13.053,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,44,change_base,1,1,0.9,0.8,0.1,5.744,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,45,triangle_area,1,1,0.0,0.0,0.0,1.82,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,46,fib4,0,0,0.6,0.6,0.0,4.199,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,47,median,1,1,0.7,0.7,0.0,10.303,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,48,is_palindrome,1,1,0.9,0.6,0.3,7.162,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,49,modp,1,1,0.9,0.0,0.9,7.305,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,50,decode_shift,0,0,0.9,0.7,0.2,6.776,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,51,remove_vowels,1,1,0.9,0.6,0.3,10.249,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,52,below_threshold,0,0,0.9,0.0,0.9,6.502,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,53,add,1,1,0.9,0.0,0.9,4.843,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,54,same_chars,0,0,0.9,0.7,0.2,5.718,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,55,fib,1,1,0.9,0.8,0.1,6.902,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,56,correct_bracketing,1,1,0.9,0.0,0.9,7.586,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,57,monotonic,1,1,0.9,0.7,0.2,9.579,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,58,common,1,1,0.6,0.6,0.0,3.941,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,59,largest_prime_factor,1,1,0.6,0.6,0.0,4.443,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,60,sum_to_n,1,1,0.9,0.6,0.3,5.377,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,61,correct_bracketing,1,1,0.9,0.0,0.9,7.687,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,62,derivative,0,0,0.9,0.7,0.2,10.501,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,63,fibfib,0,0,0.9,0.6,0.3,16.796,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,64,vowels_count,0,0,0.0,0.0,0.0,1.952,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,65,circular_shift,0,0,0.9,0.0,0.9,7.439,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,66,digitSum,0,0,0.7,0.0,0.7,11.499,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,67,fruit_distribution,0,0,0.6,0.6,0.0,3.24,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,68,pluck,0,0,0.9,0.0,0.9,20.557,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,69,search,0,0,0.9,0.6,0.3,7.15,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,70,strange_sort_list,0,0,0.9,0.7,0.2,14.578,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,71,triangle_area,1,1,0.9,0.7,0.2,10.154,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,72,will_it_fly,1,1,0.6,0.6,0.0,4.035,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,73,smallest_change,0,0,0.9,0.7,0.2,22.883,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,74,total_match,1,1,0.9,0.0,0.9,13.651,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,75,is_multiply_prime,0,0,0.6,0.6,0.0,3.597,0,0,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,76,is_simple_power,0,0,0.9,0.7,0.2,8.297,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,77,iscube,0,0,0.7,0.6,0.1,7.583,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,78,hex_key,1,1,0.9,0.0,0.9,9.757,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,79,decimal_to_binary,0,0,0.7,0.0,0.7,6.645,1,1,0,1,0,1
20260525_000355,p8_ablate_no_gate,with_monitoring,0.0,0.6,80,is_happy,0,0,0.7,0.7,0.0,10.968,1,1,0,1,0,1
