run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,success,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,0,has_close_elements,1,0.8,0.8,0.0,20.498,1,0,1
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,1,separate_paren_groups,0,0.8,0.8,0.0,17.708,1,0,1
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,2,truncate_number,1,0.5,0.5,0.0,3.748,0,0,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,3,below_zero,1,0.6,0.6,0.0,4.495,0,0,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,4,mean_absolute_deviation,1,0.8,0.2,0.6,13.91,1,1,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,5,intersperse,1,0.6,0.6,0.0,5.489,0,0,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,6,parse_nested_parens,0,0.6,0.6,0.0,5.499,0,0,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,7,filter_by_substring,1,0.6,0.6,0.0,4.954,0,0,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,8,sum_product,1,0.5,0.5,0.0,4.367,0,0,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,9,rolling_max,1,0.5,0.5,0.0,4.845,0,0,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,10,make_palindrome,1,0.8,0.8,0.0,11.339,1,0,1
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,11,string_xor,1,0.6,0.6,0.0,3.868,0,0,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,12,longest,1,0.7,0.5,0.2,12.628,1,1,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,13,greatest_common_divisor,1,0.5,0.5,0.0,4.149,0,0,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,14,all_prefixes,1,0.8,0.6,0.2,10.371,1,1,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,15,string_sequence,1,0.5,0.5,0.0,4.421,0,0,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,16,count_distinct_characters,1,0.2,0.2,0.0,3.578,0,0,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,17,parse_music,0,0.7,0.6,0.1,17.666,1,1,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,18,how_many_times,1,0.6,0.6,0.0,4.329,0,0,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,19,sort_numbers,1,0.8,0.6,0.2,21.973,1,1,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,20,find_closest_elements,1,0.8,0.8,0.0,19.715,1,0,1
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,21,rescale_to_unit,1,0.5,0.5,0.0,4.166,0,0,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,22,filter_integers,1,0.5,0.5,0.0,3.939,0,0,0
20260404_100715,phase3-mon-t0.0-th0.6-r1,with_monitoring,0.0,0.6,23,strlen,1,0.5,0.5,0.0,3.461,0,0,0
