run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,pass_at_1,pass_at_2,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted,from_planner_cache,use_gate,use_fixer_context
20260524_231955,p8_baseline,baseline,0.0,0.6,15,string_sequence,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,16,count_distinct_characters,1,1,,0.0,0.0,1.332,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,17,parse_music,0,0,,0.7,0.0,3.13,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,18,how_many_times,0,0,,0.9,0.0,0.003,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,19,sort_numbers,0,0,,0.7,0.0,2.375,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,20,find_closest_elements,0,0,,0.8,0.0,3.118,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,21,rescale_to_unit,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,22,filter_integers,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,23,strlen,1,1,,0.0,0.0,1.329,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,24,largest_divisor,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,25,factorize,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,26,remove_duplicates,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,27,flip_case,1,1,,0.0,0.0,1.457,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,28,concatenate,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,29,filter_by_prefix,1,1,,0.9,0.0,2.61,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,30,get_positive,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,31,is_prime,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,32,find_zero,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,33,sort_third,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,34,unique,1,1,,0.6,0.0,1.879,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,35,max_element,1,1,,0.0,0.0,1.321,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,36,fizz_buzz,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,37,sort_even,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,38,decode_cyclic,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,39,prime_fib,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,40,triples_sum_to_zero,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,41,car_race_collision,0,0,,0.8,0.0,4.557,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,42,incr_list,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,43,pairs_sum_to_zero,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,44,change_base,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,45,triangle_area,1,1,,0.0,0.0,1.33,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,46,fib4,0,0,,0.6,0.0,2.573,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,47,median,1,1,,0.7,0.0,2.657,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,48,is_palindrome,0,0,,0.9,0.0,0.003,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,49,modp,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,50,decode_shift,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,51,remove_vowels,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,52,below_threshold,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,53,add,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,54,same_chars,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,55,fib,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,56,correct_bracketing,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,57,monotonic,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,58,common,1,1,,0.6,0.0,2.435,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,59,largest_prime_factor,1,1,,0.6,0.0,2.85,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,60,sum_to_n,0,0,,0.9,0.0,0.003,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,61,correct_bracketing,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,62,derivative,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,63,fibfib,0,0,,0.9,0.0,2.506,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,64,vowels_count,0,0,,0.0,0.0,1.444,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,65,circular_shift,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,66,digitSum,1,1,,0.7,0.0,2.298,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,67,fruit_distribution,0,0,,0.6,0.0,2.068,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,68,pluck,0,0,,0.9,0.0,0.003,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,69,search,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,70,strange_sort_list,0,0,,0.9,0.0,0.001,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,71,triangle_area,0,0,,0.9,0.0,1.773,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,72,will_it_fly,1,1,,0.6,0.0,2.499,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,73,smallest_change,0,0,,0.9,0.0,0.003,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,74,total_match,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,75,is_multiply_prime,0,0,,0.6,0.0,2.261,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,76,is_simple_power,0,0,,0.9,0.0,2.618,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,77,iscube,0,0,,0.7,0.0,2.654,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,78,hex_key,0,0,,0.9,0.0,2.031,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,79,decimal_to_binary,1,1,,0.7,0.0,2.611,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,80,is_happy,0,0,,0.7,0.0,3.655,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,81,numerical_letter_grade,0,0,,0.2,0.0,2.17,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,82,prime_length,1,1,,0.6,0.0,2.532,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,83,starts_one_ends,0,0,,0.9,0.0,0.003,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,84,solve,0,0,,0.0,0.0,1.328,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,85,add,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,86,anti_shuffle,0,0,,0.9,0.0,1.942,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,87,get_row,0,0,,0.9,0.0,0.003,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,88,sort_array,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,89,encrypt,0,0,,0.0,0.0,2.05,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,90,next_smallest,0,0,,0.7,0.0,2.64,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,91,is_bored,0,0,,0.6,0.0,2.095,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,92,any_int,0,0,,0.7,0.0,3.687,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,93,encode,0,0,,0.7,0.0,3.495,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,94,skjkasdkd,0,0,,0.9,0.0,2.254,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,95,check_dict_case,0,0,,0.6,0.0,2.303,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,96,count_up_to,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,97,multiply,1,1,,0.7,0.0,2.672,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,98,count_upper,0,0,,0.0,0.0,2.521,0,0,0,1,1,1
20260524_231955,p8_baseline,baseline,0.0,0.6,99,closest_integer,0,0,,0.6,0.0,2.431,0,0,0,1,1,1
