run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,success,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,0,has_close_elements,1,,0.5,0.0,3.395,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,1,separate_paren_groups,1,,0.7,0.0,4.279,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,2,truncate_number,1,,0.5,0.0,2.413,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,3,below_zero,1,,0.6,0.0,3.403,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,4,mean_absolute_deviation,1,,0.6,0.0,3.17,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,5,intersperse,0,,0.8,0.0,3.351,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,6,parse_nested_parens,1,,0.7,0.0,4.579,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,7,filter_by_substring,1,,0.6,0.0,3.263,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,8,sum_product,1,,0.5,0.0,5.657,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,9,rolling_max,0,,0.6,0.0,3.828,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,10,make_palindrome,0,,0.7,0.0,5.212,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,11,string_xor,1,,0.6,0.0,2.678,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,12,longest,1,,0.5,0.0,2.645,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,13,greatest_common_divisor,1,,0.5,0.0,2.783,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,14,all_prefixes,1,,0.6,0.0,3.267,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,15,string_sequence,1,,0.6,0.0,2.956,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,16,count_distinct_characters,1,,0.2,0.0,2.355,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,17,parse_music,0,,0.6,0.0,4.801,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,18,how_many_times,1,,0.8,0.0,3.587,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,19,sort_numbers,1,,0.8,0.0,4.223,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,20,find_closest_elements,1,,0.6,0.0,4.566,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,21,rescale_to_unit,1,,0.6,0.0,3.388,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,22,filter_integers,1,,0.5,0.0,2.706,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,23,strlen,1,,0.5,0.0,2.366,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,24,largest_divisor,0,,0.6,0.0,2.925,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,25,factorize,1,,0.6,0.0,3.81,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,26,remove_duplicates,0,,0.8,0.0,2.506,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,27,flip_case,1,,0.5,0.0,2.253,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,28,concatenate,1,,0.6,0.0,2.671,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,29,filter_by_prefix,1,,0.6,0.0,3.082,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,30,get_positive,1,,0.5,0.0,2.83,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,31,is_prime,1,,0.2,0.0,3.646,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,32,find_zero,0,,0.8,0.0,3.708,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,33,sort_third,0,,0.8,0.0,2.468,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,34,unique,1,,0.6,0.0,2.245,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,35,max_element,1,,0.5,0.0,2.151,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,36,fizz_buzz,0,,0.8,0.0,3.168,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,37,sort_even,0,,0.6,0.0,2.533,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,38,decode_cyclic,0,,0.8,0.0,5.096,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,39,prime_fib,0,,0.6,0.0,3.707,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,40,triples_sum_to_zero,0,,0.8,0.0,2.476,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,41,car_race_collision,0,,0.5,0.0,2.675,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,42,incr_list,1,,0.5,0.0,2.407,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,43,pairs_sum_to_zero,0,,0.8,0.0,2.86,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,44,change_base,1,,0.8,0.0,4.201,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,45,triangle_area,1,,0.5,0.0,2.675,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,46,fib4,1,,0.8,0.0,4.942,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,47,median,1,,0.5,0.0,2.946,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,48,is_palindrome,1,,0.5,0.0,2.738,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,49,modp,0,,0.8,0.0,2.653,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,50,decode_shift,0,,0.8,0.0,2.892,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,51,remove_vowels,1,,0.6,0.0,2.82,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,52,below_threshold,1,,0.5,0.0,2.477,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,53,add,1,,0.2,0.0,2.432,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,54,same_chars,0,,0.5,0.0,2.789,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,55,fib,1,,0.2,0.0,3.174,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,56,correct_bracketing,0,,0.5,0.0,3.507,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,57,monotonic,0,,0.8,0.0,3.208,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,58,common,1,,0.6,0.0,2.82,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,59,largest_prime_factor,1,,0.6,0.0,4.862,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,60,sum_to_n,1,,0.5,0.0,2.373,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,61,correct_bracketing,1,,0.6,0.0,3.697,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,62,derivative,1,,0.8,0.0,2.927,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,63,fibfib,0,,0.8,0.0,3.79,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,64,vowels_count,0,,0.6,0.0,3.49,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,65,circular_shift,0,,0.6,0.0,3.344,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,66,digitSum,1,,0.8,0.0,2.395,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,67,fruit_distribution,0,,0.8,0.0,2.899,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,68,pluck,0,,0.8,0.0,3.31,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,69,search,0,,0.8,0.0,3.742,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,70,strange_sort_list,0,,0.8,0.0,3.123,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,71,triangle_area,0,,0.8,0.0,3.992,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,72,will_it_fly,0,,0.8,0.0,2.769,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,73,smallest_change,0,,0.8,0.0,4.087,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,74,total_match,1,,0.8,0.0,4.474,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,75,is_multiply_prime,0,,0.8,0.0,5.823,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,76,is_simple_power,0,,0.7,0.0,2.663,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,77,iscube,0,,0.7,0.0,2.183,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,78,hex_key,1,,0.8,0.0,5.145,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,79,decimal_to_binary,1,,0.8,0.0,2.888,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,80,is_happy,0,,0.5,0.0,3.818,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,81,numerical_letter_grade,0,,0.8,0.0,7.956,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,82,prime_length,1,,0.5,0.0,4.193,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,83,starts_one_ends,0,,0.8,0.0,4.62,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,84,solve,0,,0.5,0.0,2.374,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,85,add,0,,0.8,0.0,3.202,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,86,anti_shuffle,0,,0.5,0.0,2.595,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,87,get_row,0,,0.8,0.0,3.967,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,88,sort_array,0,,0.7,0.0,3.321,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,89,encrypt,0,,0.5,0.0,4.402,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,90,next_smallest,1,,0.8,0.0,3.0,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,91,is_bored,0,,0.7,0.0,3.664,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,92,any_int,1,,0.8,0.0,3.766,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,93,encode,0,,0.8,0.0,4.617,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,94,skjkasdkd,0,,0.8,0.0,5.293,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,95,check_dict_case,0,,0.7,0.0,3.823,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,96,count_up_to,1,,0.8,0.0,3.786,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,97,multiply,0,,0.8,0.0,2.879,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,98,count_upper,0,,0.6,0.0,2.903,0,0,0
20260404_161022,phase3-baseline-t0.7-r2,baseline,0.7,0.6,99,closest_integer,0,,0.6,0.0,4.5,0,0,0
