run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,success,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,0,has_close_elements,1,0.6,0.6,0.0,20.058,1,0,1
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,1,separate_paren_groups,0,0.7,0.7,0.0,19.061,1,0,1
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,2,truncate_number,1,0.5,0.5,0.0,3.686,0,0,0
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,3,below_zero,0,0.6,0.5,0.1,16.191,1,1,0
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,4,mean_absolute_deviation,1,0.8,0.2,0.6,13.793,1,1,0
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,5,intersperse,1,0.6,0.6,0.0,14.814,1,0,1
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,6,parse_nested_parens,0,0.8,0.8,0.0,18.903,1,0,1
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,7,filter_by_substring,1,0.6,0.5,0.1,15.661,1,1,0
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,8,sum_product,0,0.8,0.8,0.0,11.848,1,0,1
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,9,rolling_max,1,0.5,0.5,0.0,4.127,0,0,0
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,10,make_palindrome,0,0.8,0.8,0.0,10.669,1,0,1
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,11,string_xor,1,0.6,0.6,0.0,13.787,1,0,1
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,12,longest,1,0.7,0.5,0.2,12.612,1,1,0
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,13,greatest_common_divisor,1,0.0,0.0,0.0,3.791,0,0,0
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,14,all_prefixes,1,0.8,0.6,0.2,10.263,1,1,0
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,15,string_sequence,1,0.5,0.5,0.0,4.081,0,0,0
20260405_001230,phase3-mon-t0.7-th0.5-r3,with_monitoring,0.7,0.5,16,count_distinct_characters,1,0.2,0.2,0.0,3.539,0,0,0
