run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,success,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,0,has_close_elements,1,0.8,0.8,0.0,20.361,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,1,separate_paren_groups,0,0.8,0.8,0.0,17.721,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,2,truncate_number,1,0.5,0.5,0.0,10.411,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,3,below_zero,1,0.6,0.6,0.0,16.092,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,4,mean_absolute_deviation,1,0.8,0.2,0.6,13.844,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,5,intersperse,1,0.6,0.6,0.0,14.884,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,6,parse_nested_parens,0,0.6,0.6,0.0,15.925,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,7,filter_by_substring,1,0.6,0.5,0.1,15.773,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,8,sum_product,1,0.5,0.5,0.0,375.566,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,9,rolling_max,1,0.5,0.5,0.0,13.209,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,10,make_palindrome,1,0.8,0.8,0.0,39.073,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,11,string_xor,1,0.6,0.6,0.0,2388.542,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,12,longest,1,0.7,0.5,0.2,177.725,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,13,greatest_common_divisor,1,0.5,0.5,0.0,1041.709,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,14,all_prefixes,1,0.8,0.6,0.2,2058.727,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,15,string_sequence,1,0.5,0.5,0.0,1173.298,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,16,count_distinct_characters,1,0.2,0.2,0.0,3.613,0,0,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,17,parse_music,0,0.7,0.6,0.1,2078.073,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,18,how_many_times,1,0.6,0.6,0.0,2343.665,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,19,sort_numbers,1,0.8,0.6,0.2,2168.721,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,20,find_closest_elements,1,0.8,0.8,0.0,3196.736,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,21,rescale_to_unit,1,0.5,0.5,0.0,580.303,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,22,filter_integers,1,0.5,0.5,0.0,2043.148,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,23,strlen,1,0.5,0.0,0.5,1629.94,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,24,largest_divisor,0,0.6,0.6,0.0,10.398,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,25,factorize,1,0.6,0.6,0.0,3944.736,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,26,remove_duplicates,0,0.8,0.5,0.3,8.429,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,27,flip_case,1,0.5,0.0,0.5,11.905,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,28,concatenate,1,0.6,0.2,0.4,13.768,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,29,filter_by_prefix,1,0.6,0.2,0.4,1850.334,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,30,get_positive,1,0.5,0.5,0.0,1421.676,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,31,is_prime,1,0.0,0.0,0.0,4.204,0,0,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,32,find_zero,0,0.8,0.8,0.0,2519.003,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,33,sort_third,0,0.7,0.7,0.0,10.97,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,34,unique,1,0.6,0.2,0.4,922.338,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,35,max_element,1,0.5,0.0,0.5,207.911,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,36,fizz_buzz,0,0.8,0.8,0.0,1516.193,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,37,sort_even,0,0.6,0.6,0.0,100.738,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,38,decode_cyclic,0,0.8,0.8,0.0,75.11,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,39,prime_fib,0,0.5,0.5,0.0,1007.007,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,40,triples_sum_to_zero,0,0.8,0.8,0.0,963.707,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,41,car_race_collision,0,0.5,0.5,0.0,481.511,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,42,incr_list,1,0.5,0.5,0.0,8.835,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,43,pairs_sum_to_zero,1,0.5,0.5,0.0,16.14,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,44,change_base,1,0.6,0.6,0.0,14.491,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,45,triangle_area,1,0.5,0.5,0.0,14.238,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,46,fib4,0,0.8,0.8,0.0,12.498,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,47,median,1,0.5,0.5,0.0,14.673,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,48,is_palindrome,1,0.5,0.5,0.0,11.638,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,49,modp,0,0.8,0.8,0.0,12.382,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,50,decode_shift,0,0.8,0.8,0.0,10.741,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,51,remove_vowels,1,0.5,0.2,0.3,13.782,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,52,below_threshold,1,0.5,0.5,0.0,9.319,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,53,add,1,0.2,0.2,0.0,3.33,0,0,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,54,same_chars,0,0.5,0.5,0.0,8.812,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,55,fib,1,0.2,0.2,0.0,4.124,0,0,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,56,correct_bracketing,1,0.7,0.2,0.5,13.626,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,57,monotonic,1,0.8,0.5,0.3,10.68,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,58,common,1,0.6,0.6,0.0,16.878,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,59,largest_prime_factor,1,0.6,0.6,0.0,18.009,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,60,sum_to_n,1,0.5,0.5,0.0,9.184,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,61,correct_bracketing,1,0.5,0.5,0.0,14.773,1,0,1
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,62,derivative,0,0.8,0.6,0.2,9.285,1,1,0
20260403_232631,phase3-mon-t0.0-th0.4-r1,with_monitoring,0.0,0.4,63,fibfib,1,0.8,0.8,0.0,12.437,1,0,1
