run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,success,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,0,has_close_elements,1,,0.6,0.0,3.705,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,1,separate_paren_groups,0,,0.8,0.0,4.219,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,2,truncate_number,1,,0.5,0.0,2.372,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,3,below_zero,1,,0.6,0.0,3.313,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,4,mean_absolute_deviation,1,,0.8,0.0,2.962,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,5,intersperse,1,,0.8,0.0,3.641,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,6,parse_nested_parens,0,,0.8,0.0,4.847,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,7,filter_by_substring,1,,0.6,0.0,3.208,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,8,sum_product,0,,0.8,0.0,3.808,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,9,rolling_max,0,,0.6,0.0,3.579,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,10,make_palindrome,0,,0.8,0.0,4.042,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,11,string_xor,1,,0.6,0.0,4.719,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,12,longest,1,,0.5,0.0,2.537,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,13,greatest_common_divisor,1,,0.5,0.0,2.862,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,14,all_prefixes,1,,0.8,0.0,3.284,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,15,string_sequence,1,,0.5,0.0,2.877,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,16,count_distinct_characters,1,,0.2,0.0,2.306,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,17,parse_music,0,,0.5,0.0,3.255,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,18,how_many_times,0,,0.6,0.0,4.05,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,19,sort_numbers,0,,0.7,0.0,4.442,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,20,find_closest_elements,1,,0.8,0.0,4.481,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,21,rescale_to_unit,1,,0.5,0.0,3.055,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,22,filter_integers,1,,0.5,0.0,2.668,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,23,strlen,1,,0.5,0.0,2.206,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,24,largest_divisor,1,,0.6,0.0,2.801,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,25,factorize,1,,0.6,0.0,3.781,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,26,remove_duplicates,0,,0.8,0.0,2.561,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,27,flip_case,1,,0.5,0.0,2.325,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,28,concatenate,1,,0.6,0.0,2.692,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,29,filter_by_prefix,1,,0.6,0.0,3.108,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,30,get_positive,1,,0.5,0.0,2.781,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,31,is_prime,1,,0.2,0.0,3.655,0,0,0
20260404_215356,phase3-baseline-t0.7-r3,baseline,0.7,0.6,32,find_zero,0,,0.8,0.0,2.971,0,0,0
