run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,success,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,0,has_close_elements,1,0.8,0.8,0.0,21.999,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,1,separate_paren_groups,0,0.8,0.8,0.0,18.638,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,2,truncate_number,1,0.5,0.5,0.0,10.922,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,3,below_zero,1,0.6,0.6,0.0,17.183,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,4,mean_absolute_deviation,1,0.8,0.2,0.6,14.428,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,5,intersperse,1,0.6,0.6,0.0,15.291,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,6,parse_nested_parens,0,0.6,0.6,0.0,16.65,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,7,filter_by_substring,1,0.6,0.5,0.1,16.495,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,8,sum_product,1,0.5,0.5,0.0,14.165,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,9,rolling_max,1,0.5,0.5,0.0,13.579,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,10,make_palindrome,1,0.8,0.8,0.0,11.714,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,11,string_xor,1,0.6,0.6,0.0,14.508,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,12,longest,1,0.7,0.5,0.2,13.16,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,13,greatest_common_divisor,1,0.5,0.5,0.0,9.959,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,14,all_prefixes,1,0.8,0.6,0.2,10.55,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,15,string_sequence,1,0.5,0.5,0.0,10.424,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,16,count_distinct_characters,1,0.2,0.2,0.0,3.668,0,0,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,17,parse_music,0,0.7,0.6,0.1,18.024,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,18,how_many_times,1,0.6,0.6,0.0,13.316,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,19,sort_numbers,1,0.8,0.6,0.2,22.368,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,20,find_closest_elements,1,0.8,0.8,0.0,20.136,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,21,rescale_to_unit,1,0.5,0.5,0.0,12.168,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,22,filter_integers,1,0.5,0.5,0.0,9.724,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,23,strlen,1,0.5,0.0,0.5,7.471,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,24,largest_divisor,0,0.6,0.6,0.0,10.382,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,25,factorize,1,0.6,0.6,0.0,16.764,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,26,remove_duplicates,0,0.8,0.5,0.3,8.817,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,27,flip_case,1,0.5,0.0,0.5,8.164,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,28,concatenate,1,0.6,0.2,0.4,8.441,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,29,filter_by_prefix,1,0.6,0.2,0.4,15.654,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,30,get_positive,1,0.5,0.5,0.0,9.85,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,31,is_prime,1,0.0,0.0,0.0,4.275,0,0,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,32,find_zero,0,0.8,0.8,0.0,16.763,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,33,sort_third,0,0.7,0.7,0.0,8.88,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,34,unique,1,0.6,0.2,0.4,8.919,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,35,max_element,1,0.5,0.0,0.5,10.252,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,36,fizz_buzz,0,0.8,0.8,0.0,12.967,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,37,sort_even,0,0.6,0.6,0.0,9.815,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,38,decode_cyclic,0,0.8,0.8,0.0,16.546,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,39,prime_fib,0,0.5,0.5,0.0,15.491,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,40,triples_sum_to_zero,0,0.8,0.8,0.0,16.201,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,41,car_race_collision,0,0.5,0.5,0.0,9.642,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,42,incr_list,1,0.5,0.5,0.0,8.881,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,43,pairs_sum_to_zero,1,0.5,0.5,0.0,16.163,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,44,change_base,1,0.6,0.6,0.0,14.793,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,45,triangle_area,1,0.5,0.5,0.0,14.54,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,46,fib4,0,0.8,0.8,0.0,12.515,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,47,median,1,0.5,0.5,0.0,14.149,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,48,is_palindrome,1,0.5,0.5,0.0,11.63,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,49,modp,0,0.8,0.8,0.0,12.502,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,50,decode_shift,0,0.8,0.8,0.0,11.327,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,51,remove_vowels,1,0.5,0.2,0.3,14.694,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,52,below_threshold,1,0.5,0.5,0.0,10.183,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,53,add,1,0.2,0.2,0.0,3.5,0,0,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,54,same_chars,0,0.5,0.5,0.0,9.195,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,55,fib,1,0.2,0.2,0.0,4.289,0,0,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,56,correct_bracketing,1,0.7,0.2,0.5,14.125,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,57,monotonic,1,0.8,0.5,0.3,11.074,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,58,common,1,0.6,0.6,0.0,17.346,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,59,largest_prime_factor,1,0.6,0.6,0.0,19.023,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,60,sum_to_n,1,0.5,0.5,0.0,9.431,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,61,correct_bracketing,1,0.5,0.5,0.0,13.747,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,62,derivative,0,0.8,0.6,0.2,8.981,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,63,fibfib,1,0.8,0.8,0.0,12.926,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,64,vowels_count,1,0.7,0.5,0.2,15.139,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,65,circular_shift,0,0.6,0.5,0.1,15.514,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,66,digitSum,1,0.8,0.5,0.3,7.697,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,67,fruit_distribution,0,0.8,0.8,0.0,17.095,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,68,pluck,0,0.8,0.8,0.0,13.415,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,69,search,0,0.7,0.6,0.1,16.9,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,70,strange_sort_list,0,0.8,0.8,0.0,13.139,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,71,triangle_area,1,0.8,0.5,0.3,13.066,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,72,will_it_fly,1,0.8,0.8,0.0,14.637,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,73,smallest_change,0,0.8,0.8,0.0,25.849,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,74,total_match,0,0.8,0.8,0.0,17.971,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,75,is_multiply_prime,0,0.6,0.6,0.0,19.364,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,76,is_simple_power,0,0.8,0.8,0.0,10.175,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,77,iscube,0,0.7,0.6,0.1,8.342,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,78,hex_key,1,0.8,0.5,0.3,26.694,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,79,decimal_to_binary,0,0.8,0.6,0.2,9.328,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,80,is_happy,0,0.5,0.5,0.0,13.578,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,81,numerical_letter_grade,0,0.8,0.6,0.2,27.73,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,82,prime_length,1,0.5,0.8,-0.3,12.471,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,83,starts_one_ends,0,0.8,0.8,0.0,17.022,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,84,solve,0,0.5,0.5,0.0,9.003,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,85,add,1,0.7,0.7,0.0,11.894,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,86,anti_shuffle,0,0.6,0.6,0.0,16.999,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,87,get_row,0,0.7,0.5,0.2,27.055,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,88,sort_array,0,0.6,0.6,0.0,10.877,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,89,encrypt,0,0.7,0.7,0.0,13.34,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,90,next_smallest,1,0.8,0.8,0.0,14.969,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,91,is_bored,0,0.8,0.6,0.2,14.657,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,92,any_int,0,0.8,0.8,0.0,11.735,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,93,encode,0,0.8,0.7,0.1,13.848,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,94,skjkasdkd,1,0.8,0.8,0.0,21.906,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,95,check_dict_case,0,0.6,0.6,0.0,19.203,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,96,count_up_to,1,0.6,0.6,0.0,18.567,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,97,multiply,0,0.8,0.6,0.2,15.66,1,1,0
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,98,count_upper,1,0.6,0.6,0.0,12.229,1,0,1
20260404_161611,phase3-mon-t0.0-th0.4-r2,with_monitoring,0.0,0.4,99,closest_integer,0,0.6,0.6,0.0,17.961,1,0,1
